eyetoeye,eyetomouth,class
3.3333333333333335,110,1
8.333333333333334,60,1
1.6666666666666667,105,1
16.666666666666668,83.33333333,1
5.0,106.6666667,1
11.666666666666668,70,1
11.666666666666668,165,1
1.6666666666666667,96.66666667,1
6.666666666666667,85,1
3.3333333333333335,70,1
15.0,115,1
3.3333333333333335,100,1
5.0,105,1
5.0,95,1
3.3333333333333335,105,1
3.3333333333333335,83.33333333,1
20.0,91.66666667,1
5.0,98.33333333,1
3.3333333333333335,135,1
1.6666666666666667,90,1
3.3333333333333335,90,1
8.333333333333334,93.33333333,1
15.0,98.33333333,1
36.666666666666664,106.6666667,1
5.0,91.66666667,1
1.6666666666666667,118.3333333,1
25.0,120,1
11.666666666666668,110,1
10.0,91.66666667,1
6.666666666666667,136.6666667,1
35.0,90,1
8.333333333333334,105,1
20.0,90,1
1.6666666666666667,118.3333333,1
8.333333333333334,133.3333333,1
5.0,115,1
16.666666666666668,120,1
16.666666666666668,116.6666667,1
6.666666666666667,146.6666667,1
5.0,115,1
5.0,113.3333333,1
21.666666666666668,95,1
31.666666666666668,108.3333333,1
3.3333333333333335,106.6666667,1
1.6666666666666667,113.3333333,1
0.0,98.33333333,1
5.0,71.66666667,1
0.0,115,1
3.3333333333333335,123.3333333,1
11.666666666666668,115,1
3.3333333333333335,116.6666667,1
11.666666666666668,111.6666667,1
23.333333333333336,181.6666667,1
1.6666666666666667,121.6666667,1
16.666666666666668,128.3333333,1
20.0,116.6666667,1
18.333333333333332,96.66666667,1
23.333333333333336,113.3333333,1
1.6666666666666667,138.3333333,1
51.666666666666664,130,1
3.3333333333333335,113.3333333,1
23.333333333333336,123.3333333,1
13.333333333333334,118.3333333,1
6.666666666666667,153.3333333,1
3.3333333333333335,200,1
0.0,130,1
15.0,98.33333333,1
33.333333333333336,135,1
0.0,93.33333333,1
5.0,93.33333333,1
1.6666666666666667,113.3333333,1
0.0,110,1
1.6666666666666667,120,1
13.333333333333334,150,1
0.0,116.6666667,1
18.333333333333332,111.6666667,1
3.3333333333333335,98.33333333,1
21.666666666666668,90,1
6.666666666666667,108.3333333,1
1.6666666666666667,128.3333333,1
0.0,118.3333333,1
5.0,123.3333333,1
13.333333333333334,86.66666667,1
11.666666666666668,140,1
1.6666666666666667,123.3333333,1
6.666666666666667,126.6666667,1
1.6666666666666667,131.6666667,1
3.3333333333333335,158.3333333,1
3.3333333333333335,108.3333333,1
1.6666666666666667,105,1
6.666666666666667,105,1
6.666666666666667,133.3333333,1
45.0,103.3333333,1
1.6666666666666667,226.6666667,1
35.0,136.6666667,1
1.6666666666666667,181.6666667,1
10.0,120,1
3.3333333333333335,130,1
5.0,100,1
8.333333333333334,186.6666667,1
6.666666666666667,110,1
26.666666666666668,105,1
50.0,33.33333333,1
20.0,123.3333333,1
30.0,133.3333333,1
10.0,141.6666667,1
3.3333333333333335,120,1
15.0,120,1
10.0,103.3333333,1
10.0,98.33333333,1
0.0,86.66666667,1
3.3333333333333335,115,1
3.3333333333333335,116.6666667,1
31.666666666666668,103.3333333,1
0.0,110,1
11.666666666666668,166.6666667,1
11.666666666666668,101.6666667,1
13.333333333333334,130,1
1.6666666666666667,133.3333333,1
16.666666666666668,120,1
21.666666666666668,135,1
13.333333333333334,128.3333333,1
15.0,108.3333333,1
5.0,116.6666667,1
5.0,116.6666667,1
3.3333333333333335,138.3333333,1
13.333333333333334,166.6666667,1
10.0,140,1
8.333333333333334,111.6666667,1
11.666666666666668,120,1
16.666666666666668,145,1
15.0,116.6666667,1
6.666666666666667,125,1
10.0,165,1
11.666666666666668,125,1
5.0,128.3333333,1
3.3333333333333335,111.6666667,1
68.33333333333333,136.6666667,1
1.6666666666666667,150,1
11.666666666666668,118.3333333,1
6.666666666666667,110,1
13.333333333333334,130,1
5.0,111.6666667,1
18.333333333333332,116.6666667,1
3.3333333333333335,110,1
5.0,115,1
13.333333333333334,123.3333333,1
8.333333333333334,111.6666667,1
1.6666666666666667,105,1
11.666666666666668,105,1
13.333333333333334,140,1
1.6666666666666667,120,1
8.333333333333334,98.33333333,1
1.6666666666666667,96.66666667,1
3.3333333333333335,125,1
3.3333333333333335,110,1
0.0,108.3333333,1
6.666666666666667,161.6666667,1
8.333333333333334,88.33333333,1
15.0,141.6666667,1
1.6666666666666667,113.3333333,1
3.3333333333333335,125,1
6.666666666666667,110,1
11.666666666666668,135,1
5.0,108.3333333,1
1.6666666666666667,121.6666667,1
13.333333333333334,128.3333333,1
1.6666666666666667,100,1
6.666666666666667,93.33333333,1
18.333333333333332,126.6666667,1
6.666666666666667,138.3333333,1
21.666666666666668,126.6666667,1
1.6666666666666667,133.3333333,1
5.0,153.3333333,1
5.0,80,1
13.333333333333334,120,1
20.0,118.3333333,1
hesaplanamadı,150,1
5.0,143.3333333,1
5.0,120,1
8.333333333333334,125,1
25.0,128.3333333,1
33.333333333333336,110,1
26.666666666666668,96.66666667,1
15.0,93.33333333,1
0.0,105,1
25.0,90,1
3.3333333333333335,103.3333333,1
0.0,111.6666667,1
15.0,118.3333333,1
1.6666666666666667,131.6666667,1
16.666666666666668,111.6666667,1
6.666666666666667,98.33333333,1
1.6666666666666667,115,1
11.666666666666668,123.3333333,1
6.666666666666667,118.3333333,1
5.0,190,1
5.0,176.6666667,1
25.0,118.3333333,1
3.3333333333333335,116.6666667,1
16.666666666666668,116.6666667,1
3.3333333333333335,108.3333333,1
5.0,111.6666667,1
23.333333333333336,136.6666667,1
8.333333333333334,131.6666667,1
8.333333333333334,116.6666667,1
18.333333333333332,136.6666667,1
5.0,133.3333333,1
1.6666666666666667,158.3333333,1
0.0,140,1
5.0,110,1
1.6666666666666667,128.3333333,1
15.0,126.6666667,1
13.333333333333334,138.3333333,1
13.333333333333334,121.6666667,1
11.666666666666668,135,1
13.333333333333334,95,1
0.0,138.3333333,1
8.333333333333334,135,1
3.3333333333333335,143.3333333,1
65.0,126.6666667,1
3.3333333333333335,115,1
3.3333333333333335,155,1
6.666666666666667,125,1
5.0,136.6666667,1
1.6666666666666667,126.6666667,1
hesaplanamadı,115,1
8.333333333333334,120,1
45.0,161.6666667,1
1.6666666666666667,133.3333333,1
50.0,128.3333333,1
5.0,135,1
3.3333333333333335,151.6666667,1
10.0,143.3333333,1
5.0,138.3333333,1
11.666666666666668,130,1
10.0,113.3333333,1
1.6666666666666667,126.6666667,1
13.333333333333334,125,1
1.6666666666666667,163.3333333,1
1.6666666666666667,105,1
15.0,101.6666667,1
8.333333333333334,155,1
3.3333333333333335,118.3333333,1
11.666666666666668,131.6666667,1
10.0,170,1
16.666666666666668,200,1
6.666666666666667,141.6666667,1
1.6666666666666667,125,1
1.6666666666666667,126.6666667,1
10.0,78.33333333,1
0.0,116.6666667,1
13.333333333333334,128.3333333,1
8.333333333333334,125,1
0.0,120,1
1.6666666666666667,121.6666667,1
6.666666666666667,123.3333333,1
8.333333333333334,121.6666667,1
33.333333333333336,116.6666667,1
6.666666666666667,111.6666667,1
0.0,133.3333333,1
5.0,110,1
15.0,128.3333333,1
8.333333333333334,116.6666667,1
1.6666666666666667,115,1
8.333333333333334,116.6666667,1
0.0,123.3333333,1
23.333333333333336,106.6666667,1
3.3333333333333335,115,1
1.6666666666666667,131.6666667,1
1.6666666666666667,121.6666667,1
10.0,120,1
8.333333333333334,128.3333333,1
18.333333333333332,118.3333333,1
6.666666666666667,115,1
8.333333333333334,131.6666667,1
18.333333333333332,130,1
5.0,123.3333333,1
30.0,88.33333333,1
15.0,133.3333333,1
1.6666666666666667,120,1
8.333333333333334,128.3333333,1
46.66666666666667,143.3333333,1
0.0,125,1
3.3333333333333335,126.6666667,1
5.0,113.3333333,1
3.3333333333333335,115,1
11.666666666666668,116.6666667,1
8.333333333333334,125,1
20.0,108.3333333,1
8.333333333333334,131.6666667,1
6.666666666666667,115,1
5.0,118.3333333,1
10.0,125,1
10.0,130,1
10.0,103.3333333,1
5.0,116.6666667,1
35.0,113.3333333,1
11.666666666666668,123.3333333,1
6.666666666666667,93.33333333,1
46.66666666666667,126.6666667,1
13.333333333333334,145,1
1.6666666666666667,120,1
41.666666666666664,115,1
5.0,126.6666667,1
11.666666666666668,120,1
1.6666666666666667,111.6666667,1
13.333333333333334,121.6666667,1
23.333333333333336,103.3333333,1
10.0,113.3333333,1
0.0,135,1
10.0,106.6666667,1
5.0,125,1
20.0,93.33333333,1
11.666666666666668,113.3333333,1
3.3333333333333335,110,1
6.666666666666667,125,1
18.333333333333332,116.6666667,1
13.333333333333334,125,1
1.6666666666666667,105,1
6.666666666666667,111.6666667,1
16.666666666666668,98.33333333,1
5.0,145,0
20.0,116.6666667,0
13.333333333333334,113.3333333,0
50.0,126.6666667,0
1.6666666666666667,96.66666667,0
6.666666666666667,108.3333333,0
25.0,115,0
21.666666666666668,105,0
25.0,133.3333333,0
1.6666666666666667,115,0
1.6666666666666667,110,0
1.6666666666666667,105,0
11.666666666666668,123.3333333,0
8.333333333333334,115,0
16.666666666666668,120,0
15.0,108.3333333,0
15.0,133.3333333,0
6.666666666666667,126.6666667,0
3.3333333333333335,135,0
78.33333333333334,115,0
20.0,123.3333333,0
10.0,116.6666667,0
1.6666666666666667,116.6666667,0
10.0,108.3333333,0
20.0,123.3333333,0
13.333333333333334,115,0
5.0,121.6666667,0
3.3333333333333335,108.3333333,0
0.0,128.3333333,0
20.0,126.6666667,0
5.0,120,0
10.0,110,0
3.3333333333333335,133.3333333,0
8.333333333333334,126.6666667,0
3.3333333333333335,153.3333333,0
43.333333333333336,105,0
3.3333333333333335,153.3333333,0
16.666666666666668,135,0
66.66666666666667,123.3333333,0
10.0,148.3333333,0
0.0,120,0
51.666666666666664,111.6666667,0
5.0,191.6666667,0
11.666666666666668,108.3333333,0
25.0,128.3333333,0
0.0,133.3333333,0
0.0,128.3333333,0
11.666666666666668,150,0
11.666666666666668,120,0
71.66666666666667,110,0
1.6666666666666667,135,0
35.0,210,0
63.333333333333336,130,0
6.666666666666667,95,0
15.0,110,0
3.3333333333333335,135,0
15.0,120,0
25.0,168.3333333,0
1.6666666666666667,110,0
1.6666666666666667,141.6666667,0
16.666666666666668,101.6666667,0
20.0,123.3333333,0
6.666666666666667,191.6666667,0
8.333333333333334,110,0
20.0,128.3333333,0
13.333333333333334,128.3333333,0
5.0,131.6666667,0
5.0,146.6666667,0
40.0,118.3333333,0
1.6666666666666667,113.3333333,0
38.33333333333333,115,0
11.666666666666668,130,0
8.333333333333334,106.6666667,0
1.6666666666666667,131.6666667,0
13.333333333333334,136.6666667,0
6.666666666666667,128.3333333,0
11.666666666666668,103.3333333,0
3.3333333333333335,108.3333333,0
0.0,93.33333333,0
6.666666666666667,140,0
1.6666666666666667,133.3333333,0
3.3333333333333335,121.6666667,0
3.3333333333333335,116.6666667,0
1.6666666666666667,131.6666667,0
11.666666666666668,125,0
13.333333333333334,138.3333333,0
15.0,108.3333333,0
6.666666666666667,106.6666667,0
6.666666666666667,111.6666667,0
3.3333333333333335,125,0
20.0,93.33333333,0
20.0,136.6666667,0
0.0,165,0
15.0,126.6666667,0
30.0,106.6666667,0
6.666666666666667,116.6666667,0
3.3333333333333335,165,0
1.6666666666666667,108.3333333,0
1.6666666666666667,128.3333333,0
3.3333333333333335,108.3333333,0
3.3333333333333335,90,0
6.666666666666667,131.6666667,0
11.666666666666668,145,0
35.0,120,0
10.0,128.3333333,0
0.0,111.6666667,0
10.0,125,0
30.0,125,0
3.3333333333333335,116.6666667,0
15.0,115,0
3.3333333333333335,146.6666667,0
13.333333333333334,116.6666667,0
10.0,126.6666667,0
15.0,136.6666667,0
0.0,136.6666667,0
0.0,106.6666667,0
41.666666666666664,113.3333333,0
20.0,135,0
6.666666666666667,128.3333333,0
6.666666666666667,150,0
1.6666666666666667,103.3333333,0
6.666666666666667,140,0
1.6666666666666667,126.6666667,0
8.333333333333334,125,0
16.666666666666668,118.3333333,0
10.0,113.3333333,0
38.33333333333333,113.3333333,0
18.333333333333332,151.6666667,0
0.0,120,0
8.333333333333334,113.3333333,0
5.0,130,0
3.3333333333333335,131.6666667,0
3.3333333333333335,128.3333333,0
8.333333333333334,118.3333333,0
3.3333333333333335,118.3333333,0
11.666666666666668,115,0
1.6666666666666667,115,0
8.333333333333334,121.6666667,0
55.0,126.6666667,0
6.666666666666667,158.3333333,0
5.0,123.3333333,0
3.3333333333333335,110,0
8.333333333333334,121.6666667,0
21.666666666666668,145,0
6.666666666666667,115,0
21.666666666666668,136.6666667,0
23.333333333333336,135,0
23.333333333333336,128.3333333,0
10.0,110,0
1.6666666666666667,136.6666667,0
15.0,131.6666667,0
3.3333333333333335,126.6666667,0
11.666666666666668,135,0
3.3333333333333335,126.6666667,0
3.3333333333333335,113.3333333,0
10.0,203.3333333,0
16.666666666666668,96.66666667,0
3.3333333333333335,138.3333333,0
1.6666666666666667,123.3333333,0
13.333333333333334,120,0
56.666666666666664,148.3333333,0
40.0,120,0
6.666666666666667,116.6666667,0
11.666666666666668,98.33333333,0
3.3333333333333335,128.3333333,0
16.666666666666668,141.6666667,0
8.333333333333334,121.6666667,0
5.0,151.6666667,0
11.666666666666668,125,0
16.666666666666668,280,0
1.6666666666666667,131.6666667,0
41.666666666666664,111.6666667,0
5.0,95,0
33.333333333333336,101.6666667,0
3.3333333333333335,110,0
56.666666666666664,118.3333333,0
1.6666666666666667,113.3333333,0
1.6666666666666667,111.6666667,0
6.666666666666667,100,0
3.3333333333333335,101.6666667,0
31.666666666666668,121.6666667,0
1.6666666666666667,113.3333333,0
23.333333333333336,121.6666667,0
5.0,108.3333333,0
8.333333333333334,133.3333333,0
5.0,105,0
1.6666666666666667,181.6666667,0
8.333333333333334,128.3333333,0
13.333333333333334,106.6666667,0
11.666666666666668,106.6666667,0
8.333333333333334,113.3333333,0
5.0,123.3333333,0
8.333333333333334,123.3333333,0
10.0,118.3333333,0
0.0,121.6666667,0
3.3333333333333335,135,0
0.0,110,0
13.333333333333334,106.6666667,0
3.3333333333333335,100,0
20.0,103.3333333,0
6.666666666666667,158.3333333,0
35.0,110,0
11.666666666666668,136.6666667,0
10.0,130,0
15.0,93.33333333,0
8.333333333333334,170,0
3.3333333333333335,150,0
46.66666666666667,120,0
30.0,101.6666667,0
21.666666666666668,115,0
15.0,133.3333333,0
0.0,118.3333333,0
5.0,120,0
1.6666666666666667,116.6666667,0
3.3333333333333335,111.6666667,0
3.3333333333333335,113.3333333,0
31.666666666666668,95,0
25.0,121.6666667,0
13.333333333333334,95,0
8.333333333333334,108.3333333,0
18.333333333333332,98.33333333,0
0.0,116.6666667,0
0.0,121.6666667,0
15.0,158.3333333,0
15.0,126.6666667,0
6.666666666666667,123.3333333,0
8.333333333333334,100,0
1.6666666666666667,148.3333333,0
11.666666666666668,118.3333333,0
1.6666666666666667,136.6666667,0
11.666666666666668,110,0
0.0,158.3333333,0
28.333333333333332,115,0
1.6666666666666667,105,0
1.6666666666666667,131.6666667,0
13.333333333333334,113.3333333,0
36.666666666666664,138.3333333,0
5.0,111.6666667,0
3.3333333333333335,140,0
5.0,130,0
8.333333333333334,113.3333333,0
1.6666666666666667,90,0
3.3333333333333335,113.3333333,0
1.6666666666666667,110,0
1.6666666666666667,105,0
5.0,108.3333333,0
3.3333333333333335,98.33333333,0
6.666666666666667,138.3333333,0
1.6666666666666667,128.3333333,0
8.333333333333334,125,0
11.666666666666668,116.6666667,0
3.3333333333333335,86.66666667,0
10.0,116.6666667,0
10.0,131.6666667,0
5.0,123.3333333,0
8.333333333333334,106.6666667,0
11.666666666666668,120,0
1.6666666666666667,101.6666667,0
1.6666666666666667,113.3333333,0
3.3333333333333335,133.3333333,0
0.0,138.3333333,0
1.6666666666666667,148.3333333,0
0.0,113.3333333,0
6.666666666666667,171.6666667,0
5.0,121.6666667,0
1.6666666666666667,128.3333333,0
3.3333333333333335,120,0
3.3333333333333335,153.3333333,0
1.6666666666666667,120,0
3.3333333333333335,106.6666667,0
5.0,131.6666667,0
5.0,138.3333333,0
8.333333333333334,108.3333333,0
0.0,116.6666667,0
15.0,126.6666667,0
1.6666666666666667,128.3333333,0
1.6666666666666667,106.6666667,0
5.0,110,0
10.0,120,0
21.666666666666668,123.3333333,0
3.3333333333333335,130,0
40.0,118.3333333,0
3.3333333333333335,123.3333333,0
3.3333333333333335,91.66666667,0
0.0,98.33333333,0
3.3333333333333335,101.6666667,0
0.0,118.3333333,0
0.0,90,0
3.3333333333333335,133.3333333,0
11.666666666666668,111.6666667,0
3.3333333333333335,103.3333333,0
8.333333333333334,118.3333333,0
3.3333333333333335,160,0
1.6666666666666667,128.3333333,0
5.0,118.3333333,0
11.666666666666668,118.3333333,0
5.0,125,0
10.0,86.66666667,0
6.666666666666667,108.3333333,0
5.0,125,0
13.333333333333334,123.3333333,0
3.3333333333333335,133.3333333,0
1.6666666666666667,98.33333333,0
3.3333333333333335,116.6666667,0
1.6666666666666667,85,0
6.666666666666667,101.6666667,0
3.3333333333333335,140,0
6.666666666666667,131.6666667,0
1.6666666666666667,120,0
5.0,125,0
5.0,128.3333333,0
1.6666666666666667,115,0
1.6666666666666667,186.6666667,0
0.0,120,0
6.666666666666667,128.3333333,0
5.0,138.3333333,0
0.0,153.3333333,0
11.666666666666668,148.3333333,0
11.666666666666668,181.6666667,0
5.0,170,0
0.0,126.6666667,0
1.6666666666666667,138.3333333,0
8.333333333333334,158.3333333,0
1.6666666666666667,121.6666667,0
1.6666666666666667,133.3333333,0
6.666666666666667,105,0
3.3333333333333335,128.3333333,0
5.0,125,0
0.0,118.3333333,0
5.0,113.3333333,0
0.0,101.6666667,0
0.0,116.6666667,0
0.0,106.6666667,0
18.333333333333332,130,0
1.6666666666666667,116.6666667,0
3.3333333333333335,113.3333333,0
1.6666666666666667,126.6666667,0
3.3333333333333335,115,0
8.333333333333334,118.3333333,0
5.0,110,0
6.666666666666667,105,0
3.3333333333333335,135,0
16.666666666666668,113.3333333,0
0.0,115,0
5.0,121.6666667,0
18.333333333333332,116.6666667,0
0.0,101.6666667,0
1.6666666666666667,133.3333333,0
5.0,103.3333333,0
1.6666666666666667,118.3333333,0
65.0,123.3333333,0
5.0,118.3333333,0
3.3333333333333335,126.6666667,0
3.3333333333333335,128.3333333,0
0.0,113.3333333,0
5.0,135,0
6.666666666666667,145,0
3.3333333333333335,126.6666667,0
1.6666666666666667,125,0
3.3333333333333335,101.6666667,0
5.0,136.6666667,0
5.0,123.3333333,0
3.3333333333333335,146.6666667,0
1.6666666666666667,126.6666667,0
6.666666666666667,125,0
5.0,113.3333333,0
1.6666666666666667,123.3333333,0
3.3333333333333335,133.3333333,0
6.666666666666667,135,0
5.0,151.6666667,0
1.6666666666666667,120,0
18.333333333333332,131.6666667,0
1.6666666666666667,123.3333333,0
11.666666666666668,113.3333333,0
6.666666666666667,126.6666667,0
1.6666666666666667,121.6666667,0
13.333333333333334,126.6666667,0
0.0,138.3333333,0
25.0,126.6666667,0
6.666666666666667,128.3333333,0
3.3333333333333335,133.3333333,0
3.3333333333333335,121.6666667,0
0.0,118.3333333,0
1.6666666666666667,111.6666667,0
5.0,120,0
5.0,115,0
3.3333333333333335,110,0
0.0,113.3333333,0
3.3333333333333335,101.6666667,0
13.333333333333334,125,0
6.666666666666667,120,0
1.6666666666666667,103.3333333,0
3.3333333333333335,111.6666667,0
3.3333333333333335,130,0
8.333333333333334,113.3333333,0
8.333333333333334,126.6666667,0
3.3333333333333335,121.6666667,0
6.666666666666667,123.3333333,0
30.0,120,0
1.6666666666666667,113.3333333,0
0.0,123.3333333,0
28.333333333333332,110,0
1.6666666666666667,133.3333333,0
15.0,138.3333333,0
1.6666666666666667,121.6666667,0
0.0,125,0
13.333333333333334,116.6666667,0
8.333333333333334,123.3333333,0
23.333333333333336,116.6666667,0
6.666666666666667,128.3333333,0
6.666666666666667,116.6666667,0
5.0,131.6666667,0
5.0,120,0
1.6666666666666667,111.6666667,0
1.6666666666666667,171.6666667,0
3.3333333333333335,116.6666667,0
6.666666666666667,98.33333333,0
6.666666666666667,121.6666667,0
5.0,113.3333333,0
13.333333333333334,115,0
13.333333333333334,115,0
1.6666666666666667,81.66666667,0
8.333333333333334,121.6666667,0
20.0,113.3333333,0
6.666666666666667,123.3333333,0
1.6666666666666667,110,0
5.0,120,0
30.0,121.6666667,0
26.666666666666668,118.3333333,0
6.666666666666667,116.6666667,0
0.0,163.3333333,0
8.333333333333334,125,0
1.6666666666666667,116.6666667,0
13.333333333333334,123.3333333,0
1.6666666666666667,101.6666667,0
5.0,101.6666667,0
0.0,123.3333333,0
20.0,131.6666667,0
11.666666666666668,146.6666667,0
3.3333333333333335,108.3333333,0
6.666666666666667,116.6666667,0
5.0,126.6666667,0
5.0,158.3333333,0
23.333333333333336,161.6666667,0
5.0,150,0
13.333333333333334,100,0
1.6666666666666667,110,0
0.0,103.3333333,0
31.666666666666668,116.6666667,0
0.0,101.6666667,0
3.3333333333333335,120,0
13.333333333333334,106.6666667,0
25.0,111.6666667,0
5.0,113.3333333,0
15.0,128.3333333,0
20.0,118.3333333,0
13.333333333333334,110,0
0.0,105,0
11.666666666666668,110,0
8.333333333333334,110,0